,ISIN,Position Date,Aggregated short
1069,GB0006640972,2022-03-03 00:00:00,0.73
1070,GB0006640972,2022-03-04 00:00:00,0.73
1071,GB0006640972,2022-03-07 00:00:00,0.73
1072,GB0006640972,2022-03-08 00:00:00,0.73
1073,GB0006640972,2022-03-09 00:00:00,0.73
1074,GB0006640972,2022-03-10 00:00:00,0.73
1075,GB0006640972,2022-03-11 00:00:00,0.8
1076,GB0006640972,2022-03-14 00:00:00,0.8
1077,GB0006640972,2022-03-15 00:00:00,0.8
1078,GB0006640972,2022-03-16 00:00:00,0.8
1079,GB0006640972,2022-03-17 00:00:00,0.8
1080,GB0006640972,2022-03-18 00:00:00,0.8
1081,GB0006640972,2022-03-21 00:00:00,0.8
1082,GB0006640972,2022-03-22 00:00:00,0.8
1083,GB0006640972,2022-03-23 00:00:00,0.8
1084,GB0006640972,2022-03-24 00:00:00,0.8
1085,GB0006640972,2022-03-25 00:00:00,0.8
1086,GB0006640972,2022-03-28 00:00:00,0.8
1087,GB0006640972,2022-03-29 00:00:00,0.8
1088,GB0006640972,2022-03-30 00:00:00,0.8
1089,GB0006640972,2022-03-31 00:00:00,0.8
1090,GB0006640972,2022-04-01 00:00:00,0.8
1091,GB0006640972,2022-04-04 00:00:00,0.8
1092,GB0006640972,2022-04-05 00:00:00,0.8
1093,GB0006640972,2022-04-06 00:00:00,0.8
1094,GB0006640972,2022-04-07 00:00:00,0.8
1095,GB0006640972,2022-04-08 00:00:00,0.8
1096,GB0006640972,2022-04-11 00:00:00,0.8
1097,GB0006640972,2022-04-12 00:00:00,0.8
1098,GB0006640972,2022-04-13 00:00:00,0.8
1099,GB0006640972,2022-04-14 00:00:00,0.8
1100,GB0006640972,2022-04-15 00:00:00,0.8
1101,GB0006640972,2022-04-18 00:00:00,0.8
1102,GB0006640972,2022-04-19 00:00:00,0.8
1103,GB0006640972,2022-04-20 00:00:00,0.8
1104,GB0006640972,2022-04-21 00:00:00,0.8
1105,GB0006640972,2022-04-22 00:00:00,0.8
1106,GB0006640972,2022-04-25 00:00:00,0.8
1107,GB0006640972,2022-04-26 00:00:00,0.8
1108,GB0006640972,2022-04-27 00:00:00,0.8
1109,GB0006640972,2022-04-28 00:00:00,0.5
1110,GB0006640972,2022-04-28 00:00:00,0.8
1111,GB0006640972,2022-04-29 00:00:00,0.5
1112,GB0006640972,2022-04-29 00:00:00,0.8
1113,GB0006640972,2022-05-02 00:00:00,0.5
1114,GB0006640972,2022-05-02 00:00:00,0.8
1115,GB0006640972,2022-05-03 00:00:00,0.5
1116,GB0006640972,2022-05-03 00:00:00,0.8
1117,GB0006640972,2022-05-04 00:00:00,0.5
1118,GB0006640972,2022-05-04 00:00:00,0.8
1119,GB0006640972,2022-05-05 00:00:00,0.76
1120,GB0006640972,2022-05-05 00:00:00,0.5
1121,GB0006640972,2022-05-06 00:00:00,0.5
1122,GB0006640972,2022-05-06 00:00:00,0.76
1123,GB0006640972,2022-05-09 00:00:00,0.5
1124,GB0006640972,2022-05-09 00:00:00,0.76
1125,GB0006640972,2022-05-10 00:00:00,0.5
1126,GB0006640972,2022-05-10 00:00:00,0.76
1127,GB0006640972,2022-05-11 00:00:00,0.5
1128,GB0006640972,2022-05-11 00:00:00,0.76
1129,GB0006640972,2022-05-12 00:00:00,0.5
1130,GB0006640972,2022-05-12 00:00:00,0.76
1131,GB0006640972,2022-05-13 00:00:00,0.5
1132,GB0006640972,2022-05-13 00:00:00,0.76
1133,GB0006640972,2022-05-16 00:00:00,0.5
1134,GB0006640972,2022-05-16 00:00:00,0.76
1135,GB0006640972,2022-05-17 00:00:00,0.5
1136,GB0006640972,2022-05-17 00:00:00,0.76
1137,GB0006640972,2022-05-18 00:00:00,0.5
1138,GB0006640972,2022-05-18 00:00:00,0.76
1139,GB0006640972,2022-05-19 00:00:00,0.5
1140,GB0006640972,2022-05-19 00:00:00,0.76
1141,GB0006640972,2022-05-20 00:00:00,0.69
1142,GB0006640972,2022-05-20 00:00:00,0.5
1143,GB0006640972,2022-05-23 00:00:00,0.5
1144,GB0006640972,2022-05-23 00:00:00,0.69
1145,GB0006640972,2022-05-24 00:00:00,0.5
1146,GB0006640972,2022-05-24 00:00:00,0.69
1147,GB0006640972,2022-05-25 00:00:00,0.5
1148,GB0006640972,2022-05-25 00:00:00,0.69
1149,GB0006640972,2022-05-26 00:00:00,0.5
1150,GB0006640972,2022-05-26 00:00:00,0.69
1151,GB0006640972,2022-05-27 00:00:00,0.5
1152,GB0006640972,2022-05-27 00:00:00,0.69
1153,GB0006640972,2022-05-30 00:00:00,0.5
1154,GB0006640972,2022-05-30 00:00:00,0.69
1155,GB0006640972,2022-05-31 00:00:00,0.5
1156,GB0006640972,2022-05-31 00:00:00,0.69
1157,GB0006640972,2022-06-01 00:00:00,0.5
1158,GB0006640972,2022-06-01 00:00:00,0.69
1159,GB0006640972,2022-06-02 00:00:00,0.5
1160,GB0006640972,2022-06-02 00:00:00,0.69
1161,GB0006640972,2022-06-03 00:00:00,0.5
1162,GB0006640972,2022-06-03 00:00:00,0.69
1163,GB0006640972,2022-06-06 00:00:00,0.5
1164,GB0006640972,2022-06-06 00:00:00,0.69
1165,GB0006640972,2022-06-07 00:00:00,0.5
1166,GB0006640972,2022-06-07 00:00:00,0.69
1167,GB0006640972,2022-06-08 00:00:00,0.5
1168,GB0006640972,2022-06-08 00:00:00,0.69
1169,GB0006640972,2022-06-09 00:00:00,0.5
1170,GB0006640972,2022-06-09 00:00:00,0.69
1171,GB0006640972,2022-06-10 00:00:00,0.5
1172,GB0006640972,2022-06-10 00:00:00,0.69
1173,GB0006640972,2022-06-13 00:00:00,0.5
1174,GB0006640972,2022-06-13 00:00:00,0.69
1175,GB0006640972,2022-06-14 00:00:00,0.5
1176,GB0006640972,2022-06-14 00:00:00,0.69
1177,GB0006640972,2022-06-15 00:00:00,0.5
1178,GB0006640972,2022-06-15 00:00:00,0.69
1179,GB0006640972,2022-06-16 00:00:00,0.56
1180,GB0006640972,2022-06-16 00:00:00,0.5
1181,GB0006640972,2022-06-17 00:00:00,0.5
1182,GB0006640972,2022-06-17 00:00:00,0.56
1183,GB0006640972,2022-06-20 00:00:00,0.5
1184,GB0006640972,2022-06-20 00:00:00,0.56
1185,GB0006640972,2022-06-21 00:00:00,0.5
1186,GB0006640972,2022-06-21 00:00:00,0.56
1187,GB0006640972,2022-06-22 00:00:00,0.5
1188,GB0006640972,2022-06-22 00:00:00,0.56
1189,GB0006640972,2022-06-23 00:00:00,0.5
1190,GB0006640972,2022-06-23 00:00:00,0.56
1191,GB0006640972,2022-06-24 00:00:00,0.48
1192,GB0006640972,2022-06-24 00:00:00,0.5
1193,GB0006640972,2022-06-27 00:00:00,0.5
1194,GB0006640972,2022-06-27 00:00:00,0.48
1195,GB0006640972,2022-06-28 00:00:00,0.5
1196,GB0006640972,2022-06-28 00:00:00,0.48
1197,GB0006640972,2022-06-29 00:00:00,0.51
1198,GB0006640972,2022-06-29 00:00:00,0.5
1199,GB0006640972,2022-06-30 00:00:00,0.68
1200,GB0006640972,2022-06-30 00:00:00,0.48
1201,GB0006640972,2022-07-01 00:00:00,0.73
1202,GB0006640972,2022-07-01 00:00:00,0.48
1203,GB0006640972,2022-07-04 00:00:00,0.73
1204,GB0006640972,2022-07-04 00:00:00,0.48
1205,GB0006640972,2022-07-05 00:00:00,0.73
1206,GB0006640972,2022-07-05 00:00:00,0.48
1207,GB0006640972,2022-07-06 00:00:00,0.73
1208,GB0006640972,2022-07-06 00:00:00,0.48
1209,GB0006640972,2022-07-07 00:00:00,0.73
1210,GB0006640972,2022-07-07 00:00:00,0.48
1211,GB0006640972,2022-07-08 00:00:00,0.73
1212,GB0006640972,2022-07-08 00:00:00,0.48
1213,GB0006640972,2022-07-11 00:00:00,0.73
1214,GB0006640972,2022-07-11 00:00:00,0.48
1215,GB0006640972,2022-07-12 00:00:00,0.73
1216,GB0006640972,2022-07-12 00:00:00,0.48
1217,GB0006640972,2022-07-13 00:00:00,0.73
1218,GB0006640972,2022-07-13 00:00:00,0.48
1219,GB0006640972,2022-07-14 00:00:00,0.73
1220,GB0006640972,2022-07-14 00:00:00,0.48
1221,GB0006640972,2022-07-15 00:00:00,0.73
1222,GB0006640972,2022-07-15 00:00:00,0.48
1223,GB0006640972,2022-07-18 00:00:00,0.73
1224,GB0006640972,2022-07-18 00:00:00,0.48
1225,GB0006640972,2022-07-19 00:00:00,0.65
1226,GB0006640972,2022-07-19 00:00:00,0.48
1227,GB0006640972,2022-07-20 00:00:00,0.5
1228,GB0006640972,2022-07-20 00:00:00,0.65
1229,GB0006640972,2022-07-21 00:00:00,0.65
1230,GB0006640972,2022-07-21 00:00:00,0.5
1231,GB0006640972,2022-07-22 00:00:00,0.65
1232,GB0006640972,2022-07-22 00:00:00,0.5
1233,GB0006640972,2022-07-25 00:00:00,0.45
1234,GB0006640972,2022-07-25 00:00:00,0.65
1235,GB0006640972,2022-07-26 00:00:00,0.65
1236,GB0006640972,2022-07-27 00:00:00,0.65
1237,GB0006640972,2022-07-28 00:00:00,0.49
1238,GB0006640972,2023-05-30 00:00:00,0.54
1239,GB0006640972,2023-05-31 00:00:00,0.54
1240,GB0006640972,2023-06-01 00:00:00,0.54
1241,GB0006640972,2023-06-02 00:00:00,0.54
1242,GB0006640972,2023-06-05 00:00:00,0.54
1243,GB0006640972,2023-06-06 00:00:00,0.44
1244,GB00B09LQS34,2013-05-24 00:00:00,0.71
1245,GB00B09LQS34,2013-05-27 00:00:00,0.71
1246,GB00B09LQS34,2013-05-28 00:00:00,0.71
1247,GB00B09LQS34,2013-05-29 00:00:00,1.42
1248,GB00B09LQS34,2013-05-30 00:00:00,1.42
1249,GB00B09LQS34,2013-05-31 00:00:00,1.42
1250,GB00B09LQS34,2013-06-03 00:00:00,1.42
1251,GB00B09LQS34,2013-06-04 00:00:00,1.42
1252,GB00B09LQS34,2013-06-05 00:00:00,1.42
1253,GB00B09LQS34,2013-06-06 00:00:00,1.42
1254,GB00B09LQS34,2013-06-07 00:00:00,1.42
1255,GB00B09LQS34,2013-06-10 00:00:00,1.42
1256,GB00B09LQS34,2013-06-11 00:00:00,1.42
1257,GB00B09LQS34,2013-06-12 00:00:00,1.42
1258,GB00B09LQS34,2013-06-13 00:00:00,1.42
1259,GB00B09LQS34,2013-06-14 00:00:00,1.42
1260,GB00B09LQS34,2013-06-17 00:00:00,1.42
1261,GB00B09LQS34,2013-06-18 00:00:00,1.42
1262,GB00B09LQS34,2013-06-19 00:00:00,1.42
1263,GB00B09LQS34,2013-06-20 00:00:00,1.42
1264,GB00B09LQS34,2013-06-21 00:00:00,1.42
1265,GB00B09LQS34,2013-06-24 00:00:00,0.0
1266,GB00BJL5BR07,2020-08-17 00:00:00,0.5
1267,GB00BJL5BR07,2020-08-18 00:00:00,0.48
1268,GB00BJL5BR07,2020-08-19 00:00:00,0.48
1269,GB00BJL5BR07,2020-08-20 00:00:00,0.48
1270,GB00BJL5BR07,2020-08-21 00:00:00,0.48
1271,GB00BJL5BR07,2020-08-24 00:00:00,0.48
1272,GB00BJL5BR07,2020-08-25 00:00:00,0.48
1273,GB00BJL5BR07,2020-08-26 00:00:00,0.48
1274,GB00BJL5BR07,2020-08-27 00:00:00,0.48
1275,GB00BJL5BR07,2020-08-28 00:00:00,0.48
1276,GB00BJL5BR07,2020-08-31 00:00:00,0.48
1277,GB00BJL5BR07,2020-09-01 00:00:00,0.48
1278,GB00BJL5BR07,2020-09-02 00:00:00,0.48
1279,GB00BJL5BR07,2020-09-03 00:00:00,0.48
1280,GB00BJL5BR07,2020-09-04 00:00:00,0.48
1281,GB00BJL5BR07,2020-09-07 00:00:00,0.48
1282,GB00BJL5BR07,2020-09-08 00:00:00,0.48
1283,GB00BJL5BR07,2020-09-09 00:00:00,0.48
1284,GB00BJL5BR07,2020-09-10 00:00:00,0.48
1285,GB00BJL5BR07,2020-09-11 00:00:00,0.48
1286,GB00BJL5BR07,2020-09-14 00:00:00,0.48
1287,GB00BJL5BR07,2020-09-15 00:00:00,0.48
1288,GB00BJL5BR07,2020-09-16 00:00:00,0.48
1289,GB00BJL5BR07,2020-09-17 00:00:00,0.48
1290,GB00BJL5BR07,2020-09-18 00:00:00,0.48
1291,GB00BJL5BR07,2020-09-21 00:00:00,0.48
1292,GB00BJL5BR07,2020-09-22 00:00:00,0.48
1293,GB00BJL5BR07,2020-09-23 00:00:00,0.48
1294,GB00BJL5BR07,2020-09-24 00:00:00,0.48
1295,GB00BJL5BR07,2020-09-25 00:00:00,0.48
1296,GB00BJL5BR07,2020-09-28 00:00:00,0.48
1297,GB00BJL5BR07,2020-09-29 00:00:00,0.48
1298,GB00BJL5BR07,2020-09-30 00:00:00,0.48
1299,GB00BJL5BR07,2020-10-01 00:00:00,0.48
1300,GB00BJL5BR07,2020-10-02 00:00:00,0.48
1301,GB00BJL5BR07,2020-10-05 00:00:00,0.48
1302,GB00BJL5BR07,2020-10-06 00:00:00,0.48
1303,GB00BJL5BR07,2020-10-07 00:00:00,0.62
1304,GB00BJL5BR07,2020-10-08 00:00:00,0.62
1305,GB00BJL5BR07,2020-10-09 00:00:00,0.38
1306,GB00BJL5BR07,2020-10-12 00:00:00,0.38
1307,GB00BJL5BR07,2020-10-13 00:00:00,0.38
1308,GB00BJL5BR07,2020-10-14 00:00:00,0.38
1309,GB00BJL5BR07,2020-10-15 00:00:00,0.53
1310,GB00BJL5BR07,2020-10-15 00:00:00,0.38
1311,GB00BJL5BR07,2020-10-16 00:00:00,0.63
1312,GB00BJL5BR07,2020-10-16 00:00:00,0.38
1313,GB00BJL5BR07,2020-10-19 00:00:00,0.5
1314,GB00BJL5BR07,2020-10-19 00:00:00,0.38
1315,GB00BJL5BR07,2020-10-19 00:00:00,0.63
1316,GB00BJL5BR07,2020-10-20 00:00:00,0.71
1317,GB00BJL5BR07,2020-10-20 00:00:00,0.38
1318,GB00BJL5BR07,2020-10-20 00:00:00,0.5
1319,GB00BJL5BR07,2020-10-21 00:00:00,0.63
1320,GB00BJL5BR07,2020-10-21 00:00:00,0.38
1321,GB00BJL5BR07,2020-10-21 00:00:00,0.5
1322,GB00BJL5BR07,2020-10-22 00:00:00,0.52
1323,GB00BJL5BR07,2020-10-22 00:00:00,0.68
1324,GB00BJL5BR07,2020-10-22 00:00:00,0.63
1325,GB00BJL5BR07,2020-10-23 00:00:00,0.43
1326,GB00BJL5BR07,2020-10-23 00:00:00,0.8
1327,GB00BJL5BR07,2020-10-23 00:00:00,0.63
1328,GB00BJL5BR07,2020-10-26 00:00:00,0.56
1329,GB00BJL5BR07,2020-10-26 00:00:00,0.8
1330,GB00BJL5BR07,2020-10-26 00:00:00,0.63
1331,GB00BJL5BR07,2020-10-27 00:00:00,0.0
1332,GB00BJL5BR07,2020-10-27 00:00:00,0.53
1333,GB00BJL5BR07,2020-10-27 00:00:00,0.8
1334,GB00BJL5BR07,2020-10-28 00:00:00,0.57
1335,GB00BJL5BR07,2020-10-28 00:00:00,0.91
1336,GB00BJL5BR07,2020-10-28 00:00:00,0.39
1337,GB00BJL5BR07,2020-10-29 00:00:00,0.57
1338,GB00BJL5BR07,2020-10-29 00:00:00,0.91
1339,GB00BJL5BR07,2020-10-29 00:00:00,0.39
1340,GB00BJL5BR07,2020-10-30 00:00:00,0.49
1341,GB00BJL5BR07,2020-10-30 00:00:00,0.91
1342,GB00BJL5BR07,2020-10-30 00:00:00,0.39
1343,GB00BJL5BR07,2020-11-02 00:00:00,0.56
1344,GB00BJL5BR07,2020-11-02 00:00:00,0.91
1345,GB00BJL5BR07,2020-11-02 00:00:00,0.39
1346,GB00BJL5BR07,2020-11-03 00:00:00,0.87
1347,GB00BJL5BR07,2020-11-03 00:00:00,0.56
1348,GB00BJL5BR07,2020-11-03 00:00:00,0.39
1349,GB00BJL5BR07,2020-11-04 00:00:00,0.56
1350,GB00BJL5BR07,2020-11-04 00:00:00,0.87
1351,GB00BJL5BR07,2020-11-04 00:00:00,0.39
1352,GB00BJL5BR07,2020-11-05 00:00:00,0.91
1353,GB00BJL5BR07,2020-11-05 00:00:00,0.56
1354,GB00BJL5BR07,2020-11-05 00:00:00,0.39
1355,GB00BJL5BR07,2020-11-06 00:00:00,1.01
1356,GB00BJL5BR07,2020-11-06 00:00:00,0.56
1357,GB00BJL5BR07,2020-11-06 00:00:00,0.39
1358,GB00BJL5BR07,2020-11-09 00:00:00,0.49
1359,GB00BJL5BR07,2020-11-09 00:00:00,1.01
1360,GB00BJL5BR07,2020-11-09 00:00:00,0.39
1361,GB00BJL5BR07,2020-11-10 00:00:00,1.12
1362,GB00BJL5BR07,2020-11-10 00:00:00,0.49
1363,GB00BJL5BR07,2020-11-10 00:00:00,0.39
1364,GB00BJL5BR07,2020-11-11 00:00:00,0.49
1365,GB00BJL5BR07,2020-11-11 00:00:00,1.12
1366,GB00BJL5BR07,2020-11-11 00:00:00,0.39
1367,GB00BJL5BR07,2020-11-12 00:00:00,0.49
1368,GB00BJL5BR07,2020-11-12 00:00:00,1.12
1369,GB00BJL5BR07,2020-11-12 00:00:00,0.39
1370,GB00BJL5BR07,2020-11-13 00:00:00,0.49
1371,GB00BJL5BR07,2020-11-13 00:00:00,1.12
1372,GB00BJL5BR07,2020-11-13 00:00:00,0.39
1373,GB00BJL5BR07,2020-11-16 00:00:00,0.49
1374,GB00BJL5BR07,2020-11-16 00:00:00,1.12
1375,GB00BJL5BR07,2020-11-16 00:00:00,0.39
1376,GB00BJL5BR07,2020-11-17 00:00:00,1.04
1377,GB00BJL5BR07,2020-11-17 00:00:00,0.49
1378,GB00BJL5BR07,2020-11-17 00:00:00,0.39
1379,GB00BJL5BR07,2020-11-18 00:00:00,0.49
1380,GB00BJL5BR07,2020-11-18 00:00:00,1.04
1381,GB00BJL5BR07,2020-11-18 00:00:00,0.39
1382,GB00BJL5BR07,2020-11-19 00:00:00,0.49
1383,GB00BJL5BR07,2020-11-19 00:00:00,1.04
1384,GB00BJL5BR07,2020-11-19 00:00:00,0.39
1385,GB00BJL5BR07,2020-11-20 00:00:00,0.49
1386,GB00BJL5BR07,2020-11-20 00:00:00,1.04
1387,GB00BJL5BR07,2020-11-20 00:00:00,0.39
1388,GB00BJL5BR07,2020-11-23 00:00:00,0.49
1389,GB00BJL5BR07,2020-11-23 00:00:00,1.04
1390,GB00BJL5BR07,2020-11-23 00:00:00,0.39
1391,GB00BJL5BR07,2020-11-24 00:00:00,0.52
1392,GB00BJL5BR07,2020-11-24 00:00:00,0.99
1393,GB00BJL5BR07,2020-11-24 00:00:00,0.39
1394,GB00BJL5BR07,2020-11-25 00:00:00,0.48
1395,GB00BJL5BR07,2020-11-25 00:00:00,0.99
1396,GB00BJL5BR07,2020-11-25 00:00:00,0.39
1397,GB00BJL5BR07,2020-11-26 00:00:00,0.81
1398,GB00BJL5BR07,2020-11-26 00:00:00,0.48
1399,GB00BJL5BR07,2020-11-26 00:00:00,0.39
1400,GB00BJL5BR07,2020-11-27 00:00:00,0.66
1401,GB00BJL5BR07,2020-11-27 00:00:00,0.48
1402,GB00BJL5BR07,2020-11-27 00:00:00,0.39
1403,GB00BJL5BR07,2020-11-30 00:00:00,0.48
1404,GB00BJL5BR07,2020-11-30 00:00:00,0.66
1405,GB00BJL5BR07,2020-11-30 00:00:00,0.39
1406,GB00BJL5BR07,2020-12-01 00:00:00,0.5
1407,GB00BJL5BR07,2020-12-01 00:00:00,0.55
1408,GB00BJL5BR07,2020-12-01 00:00:00,0.39
1409,GB00BJL5BR07,2020-12-02 00:00:00,0.5
1410,GB00BJL5BR07,2020-12-02 00:00:00,0.55
1411,GB00BJL5BR07,2020-12-02 00:00:00,0.39
1412,GB00BJL5BR07,2020-12-03 00:00:00,0.48
1413,GB00BJL5BR07,2020-12-03 00:00:00,0.55
1414,GB00BJL5BR07,2020-12-03 00:00:00,0.39
1415,GB00BJL5BR07,2020-12-04 00:00:00,0.53
1416,GB00BJL5BR07,2020-12-04 00:00:00,0.47
1417,GB00BJL5BR07,2020-12-04 00:00:00,0.39
1418,GB00BJL5BR07,2020-12-07 00:00:00,0.53
1419,GB00BJL5BR07,2020-12-07 00:00:00,0.47
1420,GB00BJL5BR07,2020-12-07 00:00:00,0.39
1421,GB00BJL5BR07,2020-12-08 00:00:00,0.53
1422,GB00BJL5BR07,2020-12-08 00:00:00,0.47
1423,GB00BJL5BR07,2020-12-08 00:00:00,0.39
1424,GB00BJL5BR07,2020-12-09 00:00:00,0.53
1425,GB00BJL5BR07,2020-12-09 00:00:00,0.47
1426,GB00BJL5BR07,2020-12-09 00:00:00,0.39
1427,GB00BJL5BR07,2020-12-10 00:00:00,0.61
1428,GB00BJL5BR07,2020-12-10 00:00:00,0.47
1429,GB00BJL5BR07,2020-12-10 00:00:00,0.39
1430,GB00BJL5BR07,2020-12-11 00:00:00,0.44
1431,GB00BJL5BR07,2020-12-11 00:00:00,0.47
1432,GB00BJL5BR07,2020-12-11 00:00:00,0.39
1433,GB00BJL5BR07,2020-12-14 00:00:00,0.44
1434,GB00BJL5BR07,2020-12-14 00:00:00,0.47
1435,GB00BJL5BR07,2020-12-14 00:00:00,0.39
1436,GB00BJL5BR07,2020-12-15 00:00:00,0.44
1437,GB00BJL5BR07,2020-12-15 00:00:00,0.47
1438,GB00BJL5BR07,2020-12-15 00:00:00,0.39
1439,GB00BJL5BR07,2020-12-16 00:00:00,0.44
1440,GB00BJL5BR07,2020-12-16 00:00:00,0.47
1441,GB00BJL5BR07,2020-12-16 00:00:00,0.39
1442,GB00BJL5BR07,2020-12-17 00:00:00,0.56
1443,GB00BJL5BR07,2020-12-17 00:00:00,0.47
1444,GB00BJL5BR07,2020-12-17 00:00:00,0.39
1445,GB00BJL5BR07,2020-12-18 00:00:00,0.45
1446,GB00BJL5BR07,2020-12-18 00:00:00,0.47
1447,GB00BJL5BR07,2020-12-18 00:00:00,0.39
1448,GB00BJL5BR07,2020-12-21 00:00:00,0.59
1449,GB00BJL5BR07,2020-12-21 00:00:00,0.47
1450,GB00BJL5BR07,2020-12-21 00:00:00,0.39
1451,GB00BJL5BR07,2020-12-22 00:00:00,0.42
1452,GB00BJL5BR07,2020-12-22 00:00:00,0.47
1453,GB00BJL5BR07,2020-12-22 00:00:00,0.39
1454,GB00BJL5BR07,2020-12-23 00:00:00,0.42
1455,GB00BJL5BR07,2020-12-23 00:00:00,0.47
1456,GB00BJL5BR07,2020-12-23 00:00:00,0.39
1457,GB00BJL5BR07,2020-12-24 00:00:00,0.42
1458,GB00BJL5BR07,2020-12-24 00:00:00,0.47
1459,GB00BJL5BR07,2020-12-24 00:00:00,0.39
1460,GB00BJL5BR07,2020-12-25 00:00:00,0.42
1461,GB00BJL5BR07,2020-12-25 00:00:00,0.47
1462,GB00BJL5BR07,2020-12-25 00:00:00,0.39
1463,GB00BJL5BR07,2020-12-28 00:00:00,0.42
1464,GB00BJL5BR07,2020-12-28 00:00:00,0.47
1465,GB00BJL5BR07,2020-12-28 00:00:00,0.39
1466,GB00BJL5BR07,2020-12-29 00:00:00,0.42
1467,GB00BJL5BR07,2020-12-29 00:00:00,0.47
1468,GB00BJL5BR07,2020-12-29 00:00:00,0.39
1469,GB00BJL5BR07,2020-12-30 00:00:00,0.42
1470,GB00BJL5BR07,2020-12-30 00:00:00,0.47
1471,GB00BJL5BR07,2020-12-30 00:00:00,0.39
1472,GB00BJL5BR07,2020-12-31 00:00:00,0.42
1473,GB00BJL5BR07,2020-12-31 00:00:00,0.47
1474,GB00BJL5BR07,2020-12-31 00:00:00,0.39
1475,GB00BJL5BR07,2021-01-01 00:00:00,0.42
1476,GB00BJL5BR07,2021-01-01 00:00:00,0.47
1477,GB00BJL5BR07,2021-01-01 00:00:00,0.39
1478,GB00BJL5BR07,2021-01-04 00:00:00,0.42
1479,GB00BJL5BR07,2021-01-04 00:00:00,0.47
1480,GB00BJL5BR07,2021-01-04 00:00:00,0.39
1481,GB00BJL5BR07,2021-01-05 00:00:00,0.42
1482,GB00BJL5BR07,2021-01-05 00:00:00,0.47
1483,GB00BJL5BR07,2021-01-05 00:00:00,0.39
1484,GB00BJL5BR07,2021-01-06 00:00:00,0.42
1485,GB00BJL5BR07,2021-01-06 00:00:00,0.47
1486,GB00BJL5BR07,2021-01-06 00:00:00,0.39
1487,GB00BJL5BR07,2021-01-07 00:00:00,0.42
1488,GB00BJL5BR07,2021-01-07 00:00:00,0.47
1489,GB00BJL5BR07,2021-01-07 00:00:00,0.39
1490,GB00BJL5BR07,2021-01-08 00:00:00,0.42
1491,GB00BJL5BR07,2021-01-08 00:00:00,0.47
1492,GB00BJL5BR07,2021-01-08 00:00:00,0.39
1493,GB00BJL5BR07,2021-01-11 00:00:00,0.42
1494,GB00BJL5BR07,2021-01-11 00:00:00,0.47
1495,GB00BJL5BR07,2021-01-11 00:00:00,0.39
1496,GB00BJL5BR07,2021-01-12 00:00:00,0.42
1497,GB00BJL5BR07,2021-01-12 00:00:00,0.47
1498,GB00BJL5BR07,2021-01-12 00:00:00,0.39
1499,GB00BJL5BR07,2021-01-13 00:00:00,0.42
1500,GB00BJL5BR07,2021-01-13 00:00:00,0.47
1501,GB00BJL5BR07,2021-01-13 00:00:00,0.39
1502,GB00BJL5BR07,2021-01-14 00:00:00,0.42
1503,GB00BJL5BR07,2021-01-14 00:00:00,0.47
1504,GB00BJL5BR07,2021-01-14 00:00:00,0.39
1505,GB00BJL5BR07,2021-01-15 00:00:00,0.6
1506,GB00BJL5BR07,2021-01-15 00:00:00,0.47
1507,GB00BJL5BR07,2021-01-15 00:00:00,0.39
1508,GB00BJL5BR07,2021-01-18 00:00:00,0.58
1509,GB00BJL5BR07,2021-01-18 00:00:00,0.47
1510,GB00BJL5BR07,2021-01-18 00:00:00,0.39
1511,GB00BJL5BR07,2021-01-19 00:00:00,0.58
1512,GB00BJL5BR07,2021-01-19 00:00:00,0.47
1513,GB00BJL5BR07,2021-01-19 00:00:00,0.39
1514,GB00BJL5BR07,2021-01-20 00:00:00,0.49
1515,GB00BJL5BR07,2021-01-20 00:00:00,0.47
1516,GB00BJL5BR07,2021-01-20 00:00:00,0.39
1517,GB00BJL5BR07,2021-01-21 00:00:00,0.49
1518,GB00BJL5BR07,2021-01-21 00:00:00,0.47
1519,GB00BJL5BR07,2021-01-21 00:00:00,0.39
1520,GB00BJL5BR07,2021-01-22 00:00:00,0.55
1521,GB00BJL5BR07,2021-01-22 00:00:00,0.47
1522,GB00BJL5BR07,2021-01-22 00:00:00,0.39
1523,GB00BJL5BR07,2021-01-25 00:00:00,0.55
1524,GB00BJL5BR07,2021-01-25 00:00:00,0.47
1525,GB00BJL5BR07,2021-01-25 00:00:00,0.39
1526,GB00BJL5BR07,2021-01-26 00:00:00,0.55
1527,GB00BJL5BR07,2021-01-26 00:00:00,0.47
1528,GB00BJL5BR07,2021-01-26 00:00:00,0.39
1529,GB00BJL5BR07,2021-01-27 00:00:00,0.55
1530,GB00BJL5BR07,2021-01-27 00:00:00,0.47
1531,GB00BJL5BR07,2021-01-27 00:00:00,0.39
1532,GB00BJL5BR07,2021-01-28 00:00:00,0.47
1533,GB00BJL5BR07,2021-01-28 00:00:00,0.47
1534,GB00BJL5BR07,2021-01-28 00:00:00,0.39
1535,GB00BJL5BR07,2021-01-29 00:00:00,0.54
1536,GB00BJL5BR07,2021-01-29 00:00:00,0.47
1537,GB00BJL5BR07,2021-01-29 00:00:00,0.39
1538,GB00BJL5BR07,2021-02-01 00:00:00,0.54
1539,GB00BJL5BR07,2021-02-01 00:00:00,0.47
1540,GB00BJL5BR07,2021-02-01 00:00:00,0.39
1541,GB00BJL5BR07,2021-02-02 00:00:00,0.54
1542,GB00BJL5BR07,2021-02-02 00:00:00,0.47
